Voltage_V,State,State_pred,Current_A,Current_pred_A
0.0,0.964285714,0.9634945392608643,1.9999999900434281e-10,8.452406291326042e-06
0.0,0.964285714,0.9634945392608643,1.9999999900434281e-10,8.452406291326042e-06
0.0,0.964285714,0.9634945392608643,1.9999999900434281e-10,8.452406291326042e-06
0.0,0.964285714,0.9634945392608643,1.9999999900434281e-10,8.452406291326042e-06
0.0,0.964285714,0.9634945392608643,1.9999999900434281e-10,8.452406291326042e-06
0.0,0.964285714,0.9634945392608643,1.9999999900434281e-10,8.452406291326042e-06
0.0,0.964285714,0.9634945392608643,1.9999999900434281e-10,8.452406291326042e-06
0.0,0.964285714,0.9634945392608643,1.9999999900434281e-10,8.452406291326042e-06
0.0,0.964285714,0.9634945392608643,1.9999999900434281e-10,8.452406291326042e-06
0.0,0.964285714,0.9634945392608643,1.9999999900434281e-10,8.452406291326042e-06
0.0,0.964285714,0.9634945392608643,1.9999999900434281e-10,8.452406291326042e-06
0.0,0.964285714,0.9634945392608643,1.9999999900434281e-10,8.452406291326042e-06
0.0,0.964285714,0.9634945392608643,1.9999999900434281e-10,8.452406291326042e-06
0.0,0.964285714,0.9634945392608643,1.9999999900434281e-10,8.452406291326042e-06
0.0,0.964285714,0.9634945392608643,1.9999999900434281e-10,8.452406291326042e-06
0.0,0.964285714,0.9634945392608643,1.9999999900434281e-10,8.452406291326042e-06
0.0,0.964285714,0.9634945392608643,1.9999999900434281e-10,8.452406291326042e-06
0.0,0.964285714,0.9634945392608643,1.9999999900434281e-10,8.452406291326042e-06
0.0,0.964285714,0.9634945392608643,1.9999999900434281e-10,8.452406291326042e-06
0.0,0.964285714,0.9634945392608643,1.9999999900434281e-10,8.452406291326042e-06
0.0,0.964285714,0.9634945392608643,1.9999999900434281e-10,8.452406291326042e-06
0.0,0.964285714,0.9634945392608643,1.9999999900434281e-10,8.452406291326042e-06
0.0,0.964285714,0.9634945392608643,1.9999999900434281e-10,8.452406291326042e-06
0.0,0.964285714,0.9634945392608643,1.9999999900434281e-10,8.452406291326042e-06
0.0,0.964285714,0.9634945392608643,1.9999999900434281e-10,8.452406291326042e-06
0.1,0.946428571,0.947596549987793,2.4385699998637234e-08,8.274141691799741e-06
0.2,0.928571429,0.92976313829422,5.595709999993453e-08,8.215224625018891e-06
0.29999999999999966,0.910714286,0.9119288921356201,9.892859999905204e-08,8.156306648743339e-06
0.4,0.892857143,0.8940955400466919,1.5285700000042476e-07,8.097388672467787e-06
0.5000000000000003,0.875,0.876261830329895,2.197140000012662e-07,8.03998136689188e-06
0.6,0.857142857,0.8584275245666504,3.0085700000088566e-07,7.98106430011103e-06
0.6999999999999996,0.839285714,0.8405932784080505,4.019999999994266e-07,7.923656994535122e-06
0.8,0.821428571,0.8227600455284119,5.255709999997718e-07,7.86473901825957e-06
0.9000000000000004,0.803571429,0.8049262762069702,6.667139999989697e-07,7.804310371284373e-06
1.0,0.785714286,0.7870922088623047,8.362860000008813e-07,7.745392395008821e-06
1.0999999999999996,0.767857143,0.7692586183547974,9.991429999993599e-07,7.687985998927616e-06
1.2,0.75,0.7514252662658691,1.182859999999232e-06,7.630578693351708e-06
1.3000000000000003,0.732142857,0.733590841293335,1.4228600000003597e-06,7.5701500463765115e-06
1.4,0.714285714,0.7157568335533142,1.6799999999994516e-06,7.512743195547955e-06
1.4999999999999996,0.696428571,0.6979235410690308,1.9500000000003684e-06,7.452314548572758e-06
1.6,0.678571429,0.6800899505615234,2.3014299999988566e-06,7.394907697744202e-06
1.7000000000000004,0.660714286,0.6622557640075684,2.688570000000787e-06,7.33598972146865e-06
1.8,0.642857143,0.6444224119186401,3.024290000000383e-06,7.277072199940449e-06
1.8999999999999997,0.625,0.6265881061553955,3.4928599999998846e-06,7.219664894364541e-06
2.0,0.607142857,0.6087547540664673,4.047139999998725e-06,7.16074737283634e-06
2.1000000000000005,0.589285714,0.591099739074707,4.529999999999124e-06,7.089743576216279e-06
2.2,0.571428571,0.5799580216407776,4.984289999998805e-06,6.6199122557009105e-06
2.3,0.553571429,0.5559030771255493,5.615710000000816e-06,6.9447155510715675e-06
2.4,0.535714286,0.5318477153778076,6.151430000000882e-06,7.268007720995229e-06
2.5000000000000004,0.517857143,0.5077929496765137,6.822859999998999e-06,4.494340828387067e-06
2.6,-0.5,-0.4990544319152832,0.004999257000000001,0.004969650413841009
2.6999999999999997,-0.482142857,-0.4817922115325928,0.004999370999999999,0.00497018825262785
2.8,-0.464285714,-0.4639265537261963,0.0049992000000000005,0.004969736561179161
2.9000000000000004,-0.446428571,-0.44606125354766846,0.004999400000000001,0.0049692862667143345
3.0,-0.428571429,-0.428194522857666,0.004999400000000001,0.004968833178281784
3.0999999999999996,-0.410714286,-0.4103301167488098,0.004999257000000001,0.004968384746462107
3.2,-0.392857143,-0.3924635648727417,0.004999542999999998,0.004967933055013418
3.3,-0.375,-0.37459665536880493,0.004999400000000001,0.004967476706951857
3.4,-0.357142857,-0.3567317724227905,0.0049992859999999995,0.004967027809470892
3.4999999999999996,-0.339285714,-0.3382880687713623,0.004999400000000001,0.004965626168996096
3.4999999999999996,-0.339285714,-0.33865511417388916,0.004999400000000001,0.004966228734701872
3.4999999999999996,-0.339285714,-0.33865511417388916,0.004999400000000001,0.004966228734701872
3.4999999999999996,-0.339285714,-0.33865463733673096,0.004999400000000001,0.004966228734701872
3.4999999999999996,-0.339285714,-0.33865463733673096,0.004999400000000001,0.004966228734701872
3.4999999999999996,-0.339285714,-0.33865511417388916,0.004999400000000001,0.004966228734701872
