Voltage_V,State,State_pred,Current_A,Current_pred_A
0.0,0.964285714,0.9651410611416235,1.9999999900434281e-10,1.4181026017467957e-05
0.0,0.964285714,0.9651410611416235,1.9999999900434281e-10,1.4181026017467957e-05
0.0,0.964285714,0.9651410611416235,1.9999999900434281e-10,1.4181026017467957e-05
0.0,0.964285714,0.9651410611416235,1.9999999900434281e-10,1.4181026017467957e-05
0.0,0.964285714,0.9651410611416235,1.9999999900434281e-10,1.4181026017467957e-05
0.0,0.964285714,0.9651410611416235,1.9999999900434281e-10,1.4181026017467957e-05
0.0,0.964285714,0.9651410611416235,1.9999999900434281e-10,1.4181026017467957e-05
0.0,0.964285714,0.9651410611416235,1.9999999900434281e-10,1.4181026017467957e-05
0.0,0.964285714,0.9651410611416235,1.9999999900434281e-10,1.4181026017467957e-05
0.0,0.964285714,0.9651410611416235,1.9999999900434281e-10,1.4181026017467957e-05
0.0,0.964285714,0.9651410611416235,1.9999999900434281e-10,1.4181026017467957e-05
0.0,0.964285714,0.9651410611416235,1.9999999900434281e-10,1.4181026017467957e-05
0.0,0.964285714,0.9651410611416235,1.9999999900434281e-10,1.4181026017467957e-05
0.0,0.964285714,0.9651410611416235,1.9999999900434281e-10,1.4181026017467957e-05
0.0,0.964285714,0.9651410611416235,1.9999999900434281e-10,1.4181026017467957e-05
0.0,0.964285714,0.9651410611416235,1.9999999900434281e-10,1.4181026017467957e-05
0.0,0.964285714,0.9651410611416235,1.9999999900434281e-10,1.4181026017467957e-05
0.0,0.964285714,0.9651410611416235,1.9999999900434281e-10,1.4181026017467957e-05
0.0,0.964285714,0.9651410611416235,1.9999999900434281e-10,1.4181026017467957e-05
0.0,0.964285714,0.9651410611416235,1.9999999900434281e-10,1.4181026017467957e-05
0.0,0.964285714,0.9651410611416235,1.9999999900434281e-10,1.4181026017467957e-05
0.0,0.964285714,0.9651410611416235,1.9999999900434281e-10,1.4181026017467957e-05
0.0,0.964285714,0.9651410611416235,1.9999999900434281e-10,1.4181026017467957e-05
0.0,0.964285714,0.9651410611416235,1.9999999900434281e-10,1.4181026017467957e-05
0.0,0.964285714,0.9651410611416235,1.9999999900434281e-10,1.4181026017467957e-05
0.1,0.946428571,0.9476261170650854,2.4385699998637234e-08,1.4025423297425732e-05
0.2,0.928571429,0.9297580068104467,5.595709999993453e-08,1.3884926374885254e-05
0.29999999999999966,0.910714286,0.9118903743929663,9.892859999905204e-08,1.3742919691139832e-05
0.4,0.892857143,0.8940222641383276,1.5285700000042476e-07,1.360091300739441e-05
0.5000000000000003,0.875,0.8761546307208471,2.197140000012662e-07,1.345890632364899e-05
0.6,0.857142857,0.8582865204662085,3.0085700000088566e-07,1.3316898730408866e-05
0.6999999999999996,0.839285714,0.8404186486301489,4.019999999994266e-07,1.3174892046663444e-05
0.8,0.821428571,0.8225505383755102,5.255709999997718e-07,1.3032885362918023e-05
0.9000000000000004,0.803571429,0.8046826665394506,6.667139999989697e-07,1.2892389349872246e-05
1.0,0.785714286,0.7868147957033911,8.362860000008813e-07,1.2750381756632123e-05
1.0999999999999996,0.767857143,0.7689464470301733,9.991429999993599e-07,1.2609885743586347e-05
1.2,0.75,0.7510785751941137,1.182859999999232e-06,1.2467879059840925e-05
1.3000000000000003,0.732142857,0.7332104649394751,1.4228600000003597e-06,1.2325871466600802e-05
1.4,0.714285714,0.715342473894126,1.6799999999994516e-06,1.218386478285538e-05
1.4999999999999996,0.696428571,0.6974743636394872,1.9500000000003684e-06,1.2041858099109959e-05
1.6,0.678571429,0.6796066110127172,2.3014299999988566e-06,1.1902872756763827e-05
1.7000000000000004,0.660714286,0.6617388593859472,2.688570000000787e-06,1.1759354492824059e-05
1.8,0.642857143,0.643870629922019,3.024290000000383e-06,1.1618858479778282e-05
1.8999999999999997,0.625,0.626002877295249,3.4928599999998846e-06,1.1475341125333216e-05
2.0,0.607142857,0.6081347670406103,4.047139999998725e-06,1.133484511228744e-05
2.1000000000000005,0.589285714,0.5902667759952612,4.529999999999124e-06,1.1194348189746961e-05
2.2,0.571428571,0.5723985465313329,4.984289999998805e-06,1.1053852176701184e-05
2.3,0.553571429,0.5545307342999182,5.615710000000816e-06,1.0911845492955763e-05
2.4,0.535714286,0.5197611636377373,6.151430000000882e-06,1.1523683497216552e-05
2.5000000000000004,0.517857143,0.18114681783364872,6.822859999998999e-06,2.565941758803092e-05
2.6,-0.5,-0.15746753542102054,0.004999257000000001,0.004904276225715876
2.6999999999999997,-0.482142857,-0.48360774852335453,0.004999370999999999,0.004996092524379492
2.8,-0.464285714,-0.46571615403867433,0.0049992000000000005,0.0049962736666202545
2.9000000000000004,-0.446428571,-0.4478243211354151,0.004999400000000001,0.0049964552745223045
3.0,-0.428571429,-0.4299324882321558,0.004999400000000001,0.004996636416763067
3.0999999999999996,-0.410714286,-0.4120406563288965,0.004999257000000001,0.004996816162019968
3.2,-0.392857143,-0.3941485850070581,0.004999542999999998,0.004996995907276869
3.3,-0.375,-0.37625758656882574,0.004999400000000001,0.004997178912162781
3.4,-0.357142857,-0.35836551524698734,0.0049992859999999995,0.004997361451387405
3.4999999999999996,-0.339285714,-0.34047344392514894,0.004999400000000001,0.004997541196644306
3.4999999999999996,-0.339285714,-0.3383253434742823,0.004999400000000001,0.004989445209503174
3.4999999999999996,-0.339285714,-0.3383253434742823,0.004999400000000001,0.004989445209503174
3.4999999999999996,-0.339285714,-0.33832546268357183,0.004999400000000001,0.004989448469132185
3.4999999999999996,-0.339285714,-0.33832546268357183,0.004999400000000001,0.004989448469132185
