Voltage_V,State,State_pred,Current_A,Current_pred_A
2.9000000000000004,0.0,0.0,0.004999400000000001,0.005001313518732786
2.8,0.0,0.0,0.0049992000000000005,0.005000730510801077
2.6999999999999997,0.0,0.0,0.004999370999999999,0.0050001442432403564
2.6,0.0,0.0,0.004999257000000001,0.004999561235308647
2.5000000000000004,0.0,0.0,0.004999343000000001,0.004998976364731789
2.4,0.0,0.0,0.0049992000000000005,0.004998393356800079
2.3,0.0,0.0,0.004999370999999999,0.00499781034886837
2.2,0.0,0.0,0.0049992000000000005,0.0049972268752753735
2.1000000000000005,0.0,0.0,0.004999400000000001,0.004996643867343664
2.0,0.0,0.0,0.004999400000000001,0.004996060859411955
1.8999999999999997,0.0,0.0,0.004999400000000001,0.004995475988835096
1.8,0.0,0.0,0.004773629000000001,0.0045170714147388935
1.7000000000000004,0.0,0.0,0.0040763430000000005,0.004037751350551844
1.6,0.0,0.0,0.0034685429999999993,0.0035584340803325176
1.4999999999999996,0.0,0.0,0.002938200000000001,0.003079115180298686
1.4,0.0,0.0,0.002469400000000001,0.002599796513095498
1.3000000000000003,0.0,0.0,0.0020700000000000007,0.00212047784589231
1.2,0.0,0.0,0.001722057000000001,0.0016411560354754329
1.0999999999999996,0.0,0.0,0.001427199999999999,0.0011618387652561069
1.0,0.0,0.0,0.0011760569999999992,0.0008726356318220496
0.9000000000000004,0.0,0.0,0.0009615799999999989,0.0007752218516543508
0.8,0.0,0.0,0.0007807509999999992,0.0006778081296943128
0.6999999999999996,0.0,0.0,0.0006249399999999996,0.0005803959211334586
0.6,0.0,0.0,0.0004944290000000005,0.00048298065667040646
0.5000000000000003,0.0,0.0,0.0003812169999999993,0.00038556844810955226
0.4,0.0,0.0,0.0002842429999999989,0.0002881562104448676
0.29999999999999966,0.0,0.0,0.00019998600000000011,0.00019074248848482966
0.2,0.0,0.0,0.00012590299999999996,9.332723129773512e-05
0.1,0.0,0.0,6.0571400000000794e-05,-4.084993179276353e-06
0.0,0.0,0.0,1.3799999999987455e-06,-0.00010149872832698748
0.0,0.0,0.0,1.3799999999987455e-06,-0.00010149872832698748
0.0,0.0,0.0,1.3799999999987455e-06,-0.00010149872832698748
0.0,0.0,0.0,1.3799999999987455e-06,-0.00010149872832698748
0.0,0.0,0.0,1.3799999999987455e-06,-0.00010149872832698748
0.0,0.0,0.0,1.3799999999987455e-06,-0.00010149872832698748
0.0,0.0,0.0,1.3799999999987455e-06,-0.00010149872832698748
0.0,0.0,0.0,1.3799999999987455e-06,-0.00010149872832698748
0.0,0.0,0.0,1.3799999999987455e-06,-0.00010149872832698748
0.0,0.0,0.0,1.3799999999987455e-06,-0.00010149872832698748
0.0,0.0,0.0,1.3799999999987455e-06,-0.00010149872832698748
0.0,0.0,0.0,1.3799999999987455e-06,-0.00010149872832698748
0.0,0.0,0.0,1.3799999999987455e-06,-0.00010149872832698748
0.0,0.0,0.0,1.3799999999987455e-06,-0.00010149872832698748
0.0,0.0,0.0,1.3799999999987455e-06,-0.00010149872832698748
0.0,0.0,0.0,1.3799999999987455e-06,-0.00010149872832698748
0.0,0.0,0.0,1.3799999999987455e-06,-0.00010149872832698748
0.0,0.0,0.0,1.3799999999987455e-06,-0.00010149872832698748
0.0,0.0,0.0,1.3799999999987455e-06,-0.00010149872832698748
0.0,0.0,0.0,1.3799999999987455e-06,-0.00010149872832698748
0.0,0.0,0.0,1.3799999999987455e-06,-0.00010149872832698748
0.0,0.0,0.0,1.3799999999987455e-06,-0.00010149872832698748
0.0,0.0,0.0,1.3799999999987455e-06,-0.00010149872832698748
0.0,0.0,0.0,1.3799999999987455e-06,-0.00010149872832698748
0.0,0.0,0.0,1.3799999999987455e-06,-0.00010149872832698748
0.0,0.0,0.0,1.3799999999987455e-06,-0.00010149872832698748
0.1,0.0,0.0,6.0571400000000794e-05,-4.084993179276353e-06
0.2,0.0,0.0,0.00012590299999999996,9.332723129773512e-05
0.29999999999999966,0.0,0.0,0.00019998600000000011,0.00019074248848482966
0.4,0.0,0.0,0.0002842429999999989,0.0002881562104448676
0.5000000000000003,0.0,0.0,0.0003812169999999993,0.00038556844810955226
0.6,0.0,0.0,0.0004944290000000005,0.00048298065667040646
0.6999999999999996,0.0,0.0,0.0006249399999999996,0.0005803959211334586
0.8,0.0,0.0,0.0007807509999999992,0.0006778081296943128
0.9000000000000004,0.0,0.0,0.0009615799999999989,0.0007752218516543508
1.0,0.0,0.0,0.0011760569999999992,0.0008726356318220496
1.0999999999999996,0.0,0.0,0.001427199999999999,0.0011618387652561069
1.2,0.0,0.0,0.001722057000000001,0.0016411560354754329
1.3000000000000003,0.0,0.0,0.0020700000000000007,0.00212047784589231
1.4,0.0,0.0,0.002469400000000001,0.002599796513095498
1.4999999999999996,0.0,0.0,0.002938200000000001,0.003079115180298686
1.6,0.0,0.0,0.0034685429999999993,0.0035584340803325176
1.7000000000000004,0.0,0.0,0.0040763430000000005,0.004037751350551844
1.8,0.0,0.0,0.004773629000000001,0.0045170714147388935
1.8999999999999997,0.0,0.0,0.004999400000000001,0.004995475988835096
2.0,0.0,0.0,0.004999400000000001,0.004996060859411955
2.1000000000000005,0.0,0.0,0.004999400000000001,0.004996643867343664
2.2,0.0,0.0,0.0049992000000000005,0.0049972268752753735
2.3,0.0,0.0,0.004999370999999999,0.00499781034886837
2.4,0.0,0.0,0.0049992000000000005,0.004998393356800079
2.5000000000000004,0.0,0.0,0.004999343000000001,0.004998976364731789
2.6,0.0,0.0,0.004999257000000001,0.004999561235308647
2.6999999999999997,0.0,0.0,0.004999370999999999,0.0050001442432403564
2.8,0.0,0.0,0.0049992000000000005,0.005000730510801077
2.9000000000000004,0.0,0.0,0.004999400000000001,0.005001313518732786
3.0,0.0,0.0,0.004999400000000001,0.0050018965266644955
3.0999999999999996,0.0,0.0,0.004999257000000001,0.005002476740628481
3.2,0.0,0.0,0.004999542999999998,0.00500305974856019
3.3,0.0,0.0,0.004999400000000001,0.005003643222153187
3.4,0.0,0.0,0.0049992859999999995,0.00500422902405262
3.4999999999999996,0.0,0.0,0.004999400000000001,0.00503009557723999
3.4999999999999996,0.0,0.0,0.004999400000000001,0.00503009557723999
3.4999999999999996,0.0,0.0,0.004999400000000001,0.00503009557723999
3.4999999999999996,0.0,0.0,0.004999400000000001,0.00503009557723999
3.4999999999999996,0.0,0.0,0.004999400000000001,0.00503009557723999
3.4999999999999996,0.0,0.0,0.004999400000000001,0.00503009557723999
3.4999999999999996,0.0,0.0,0.004999400000000001,0.00503009557723999
3.4999999999999996,0.0,0.0,0.004999400000000001,0.00503009557723999
3.4999999999999996,0.0,0.0,0.004999400000000001,0.00503009557723999
3.4999999999999996,0.0,0.0,0.004999400000000001,0.00503009557723999
3.4999999999999996,0.0,0.0,0.004999400000000001,0.00503009557723999
3.4999999999999996,0.0,0.0,0.004999400000000001,0.005030092783272266
3.4999999999999996,0.0,0.0,0.004999400000000001,0.005030092783272266
3.4999999999999996,0.0,0.0,0.004999400000000001,0.00503009557723999
3.4999999999999996,0.0,0.0,0.004999400000000001,0.00503009557723999
3.4999999999999996,0.0,0.0,0.004999400000000001,0.00503009557723999
3.4999999999999996,0.0,0.0,0.004999400000000001,0.00503009557723999
3.4999999999999996,0.0,0.0,0.004999400000000001,0.00503009557723999
3.4999999999999996,0.0,0.0,0.004999400000000001,0.00503009557723999
3.4999999999999996,0.0,0.0,0.004999400000000001,0.00503009557723999
3.4999999999999996,0.0,0.0,0.004999400000000001,0.00503009557723999
3.4999999999999996,0.0,0.0,0.004999400000000001,0.00503009557723999
3.4999999999999996,0.0,0.0,0.004999400000000001,0.00503009557723999
3.4999999999999996,0.0,0.0,0.004999400000000001,0.00503009557723999
3.4999999999999996,0.0,0.0,0.004999400000000001,0.00503009557723999
3.4999999999999996,0.0,0.0,0.004999400000000001,0.00503009557723999
3.4,0.0,0.0,0.0049992859999999995,0.00500422902405262
3.3,0.0,0.0,0.004999400000000001,0.005003643222153187
3.2,0.0,0.0,0.004999542999999998,0.00500305974856019
3.0999999999999996,0.0,0.0,0.004999257000000001,0.005002476740628481
3.0,0.0,0.0,0.004999400000000001,0.0050018965266644955
2.9000000000000004,0.0,0.0,0.004999400000000001,0.005001313518732786
2.8,0.0,0.0,0.0049992000000000005,0.005000730510801077
2.6999999999999997,0.0,0.0,0.004999370999999999,0.0050001442432403564
2.6,0.0,0.0,0.004999257000000001,0.004999561235308647
2.5000000000000004,0.0,0.0,0.004999343000000001,0.004998976364731789
2.4,0.0,0.0,0.0049992000000000005,0.004998393356800079
2.3,0.0,0.0,0.004999370999999999,0.00499781034886837
2.2,0.0,0.0,0.0049992000000000005,0.0049972268752753735
2.1000000000000005,0.0,0.0,0.004999400000000001,0.004996643867343664
2.0,0.0,0.0,0.004999400000000001,0.004996060859411955
1.8999999999999997,0.0,0.0,0.004999400000000001,0.004995475988835096
1.8,0.0,0.0,0.004773629000000001,0.0045170714147388935
1.7000000000000004,0.0,0.0,0.0040763430000000005,0.004037751350551844
1.6,0.0,0.0,0.0034685429999999993,0.0035584340803325176
1.4999999999999996,0.0,0.0,0.002938200000000001,0.003079115180298686
1.4,0.0,0.0,0.002469400000000001,0.002599796513095498
1.3000000000000003,0.0,0.0,0.0020700000000000007,0.00212047784589231
1.2,0.0,0.0,0.001722057000000001,0.0016411560354754329
1.0999999999999996,0.0,0.0,0.001427199999999999,0.0011618387652561069
1.0,0.0,0.0,0.0011760569999999992,0.0008726356318220496
0.9000000000000004,0.0,0.0,0.0009615799999999989,0.0007752218516543508
0.8,0.0,0.0,0.0007807509999999992,0.0006778081296943128
0.6999999999999996,0.0,0.0,0.0006249399999999996,0.0005803959211334586
0.6,0.0,0.0,0.0004944290000000005,0.00048298065667040646
0.5000000000000003,0.0,0.0,0.0003812169999999993,0.00038556844810955226
0.4,0.0,0.0,0.0002842429999999989,0.0002881562104448676
0.29999999999999966,0.0,0.0,0.00019998600000000011,0.00019074248848482966
0.2,0.0,0.0,0.00012590299999999996,9.332723129773512e-05
0.1,0.0,0.0,6.0571400000000794e-05,-4.084993179276353e-06
0.0,0.0,0.0,1.3799999999987455e-06,-0.00010149872832698748
0.0,0.0,0.0,1.3799999999987455e-06,-0.00010149872832698748
0.0,0.0,0.0,1.3799999999987455e-06,-0.00010149872832698748
0.0,0.0,0.0,1.3799999999987455e-06,-0.00010149872832698748
0.0,0.0,0.0,1.3799999999987455e-06,-0.00010149872832698748
0.0,0.0,0.0,1.3799999999987455e-06,-0.00010149872832698748
0.0,0.0,0.0,1.3799999999987455e-06,-0.00010149872832698748
0.0,0.0,0.0,1.3799999999987455e-06,-0.00010149872832698748
0.0,0.0,0.0,1.3799999999987455e-06,-0.00010149872832698748
0.0,0.0,0.0,1.3799999999987455e-06,-0.00010149872832698748
0.0,0.0,0.0,1.3799999999987455e-06,-0.00010149872832698748
0.0,0.0,0.0,1.3799999999987455e-06,-0.00010149872832698748
0.0,0.0,0.0,1.3799999999987455e-06,-0.00010149872832698748
0.0,0.0,0.0,1.3799999999987455e-06,-0.00010149872832698748
0.0,0.0,0.0,1.3799999999987455e-06,-0.00010149872832698748
0.0,0.0,0.0,1.3799999999987455e-06,-0.00010149872832698748
0.0,0.0,0.0,1.3799999999987455e-06,-0.00010149872832698748
0.0,0.0,0.0,1.3799999999987455e-06,-0.00010149872832698748
0.0,0.0,0.0,1.3799999999987455e-06,-0.00010149872832698748
0.0,0.0,0.0,1.3799999999987455e-06,-0.00010149872832698748
0.0,0.0,0.0,1.3799999999987455e-06,-0.00010149872832698748
0.0,0.0,0.0,1.3799999999987455e-06,-0.00010149872832698748
0.0,0.0,0.0,1.3799999999987455e-06,-0.00010149872832698748
0.0,0.0,0.0,1.3799999999987455e-06,-0.00010149872832698748
0.0,0.0,0.0,1.3799999999987455e-06,-0.00010149872832698748
0.0,0.0,0.0,1.3799999999987455e-06,-0.00010149872832698748
0.1,0.0,0.0,6.0571400000000794e-05,-4.084993179276353e-06
0.2,0.0,0.0,0.00012590299999999996,9.332723129773512e-05
0.29999999999999966,0.0,0.0,0.00019998600000000011,0.00019074248848482966
0.4,0.0,0.0,0.0002842429999999989,0.0002881562104448676
0.5000000000000003,0.0,0.0,0.0003812169999999993,0.00038556844810955226
0.6,0.0,0.0,0.0004944290000000005,0.00048298065667040646
0.6999999999999996,0.0,0.0,0.0006249399999999996,0.0005803959211334586
0.8,0.0,0.0,0.0007807509999999992,0.0006778081296943128
0.9000000000000004,0.0,0.0,0.0009615799999999989,0.0007752218516543508
1.0,0.0,0.0,0.0011760569999999992,0.0008726356318220496
1.0999999999999996,0.0,0.0,0.001427199999999999,0.0011618387652561069
1.2,0.0,0.0,0.001722057000000001,0.0016411560354754329
1.3000000000000003,0.0,0.0,0.0020700000000000007,0.00212047784589231
1.4,0.0,0.0,0.002469400000000001,0.002599796513095498
1.4999999999999996,0.0,0.0,0.002938200000000001,0.003079115180298686
1.6,0.0,0.0,0.0034685429999999993,0.0035584340803325176
1.7000000000000004,0.0,0.0,0.0040763430000000005,0.004037751350551844
1.7000000000000004,0.0,0.0,0.0040763430000000005,0.004037751350551844
1.7000000000000004,0.0,0.0,0.0040763430000000005,0.004037751350551844
1.7000000000000004,0.0,0.0,0.0040763430000000005,0.004037751350551844
1.7000000000000004,0.0,0.0,0.0040763430000000005,0.004037751350551844
1.7000000000000004,0.0,0.0,0.0040763430000000005,0.004037751350551844
1.7000000000000004,0.0,0.0,0.0040763430000000005,0.004037751350551844
1.7000000000000004,0.0,0.0,0.0040763430000000005,0.004037751350551844
1.7000000000000004,0.0,0.0,0.0040763430000000005,0.004037751350551844
1.7000000000000004,0.0,0.0,0.0040763430000000005,0.004037751350551844
1.7000000000000004,0.0,0.0,0.0040763430000000005,0.004037751350551844
1.7000000000000004,0.0,0.0,0.0040763430000000005,0.004037751350551844
1.7000000000000004,0.0,0.0,0.0040763430000000005,0.004037751350551844
1.7000000000000004,0.0,0.0,0.0040763430000000005,0.004037751350551844
1.7000000000000004,0.0,0.0,0.0040763430000000005,0.004037751350551844
1.7000000000000004,0.0,0.0,0.0040763430000000005,0.004037751350551844
1.7000000000000004,0.0,0.0,0.0040763430000000005,0.004037751350551844
1.7000000000000004,0.0,0.0,0.0040763430000000005,0.004037751350551844
1.7000000000000004,0.0,0.0,0.0040763430000000005,0.004037751350551844
1.7000000000000004,0.0,0.0,0.0040763430000000005,0.004037751350551844
1.7000000000000004,0.0,0.0,0.0040763430000000005,0.004037751350551844
1.7000000000000004,0.0,0.0,0.0040763430000000005,0.004037751350551844
1.7000000000000004,0.0,0.0,0.0040763430000000005,0.004037751350551844
1.7000000000000004,0.0,0.0,0.0040763430000000005,0.004037751350551844
1.7000000000000004,0.0,0.0,0.0040763430000000005,0.004037751350551844
1.7000000000000004,0.0,0.0,0.0040763430000000005,0.004037751350551844
1.6,0.0,0.0,0.0034685429999999993,0.0035584340803325176
1.4999999999999996,0.0,0.0,0.002938200000000001,0.003079115180298686
1.4,0.0,0.0,0.002469400000000001,0.002599796513095498
1.3000000000000003,0.0,0.0,0.0020700000000000007,0.00212047784589231
1.2,0.0,0.0,0.001722057000000001,0.0016411560354754329
1.0999999999999996,0.0,0.0,0.001427199999999999,0.0011618387652561069
1.0,0.0,0.0,0.0011760569999999992,0.0008726356318220496
0.9000000000000004,0.0,0.0,0.0009615799999999989,0.0007752218516543508
0.8,0.0,0.0,0.0007807509999999992,0.0006778081296943128
0.6999999999999996,0.0,0.0,0.0006249399999999996,0.0005803959211334586
0.6,0.0,0.0,0.0004944290000000005,0.00048298065667040646
0.5000000000000003,0.0,0.0,0.0003812169999999993,0.00038556844810955226
0.4,0.0,0.0,0.0002842429999999989,0.00028815469704568386
0.29999999999999966,0.0,0.0,0.00019998600000000011,0.00019074248848482966
0.2,0.0,0.0,0.00012590299999999996,9.332723129773512e-05
0.1,0.0,0.0,6.0571400000000794e-05,-4.084993179276353e-06
0.0,0.0,0.0,1.3799999999987455e-06,-0.00010149872832698748
0.0,0.0,0.0,1.3799999999987455e-06,-0.00010149872832698748
0.0,0.0,0.0,1.3799999999987455e-06,-0.00010149872832698748
0.0,0.0,0.0,1.3799999999987455e-06,-0.00010149872832698748
0.0,0.0,0.0,1.3799999999987455e-06,-0.00010149872832698748
0.0,0.0,0.0,1.3799999999987455e-06,-0.00010149872832698748
0.0,0.0,0.0,1.3799999999987455e-06,-0.00010149872832698748
0.0,0.0,0.0,1.3799999999987455e-06,-0.00010149872832698748
0.0,0.0,0.0,1.3799999999987455e-06,-0.00010149872832698748
0.0,0.0,0.0,1.3799999999987455e-06,-0.00010149872832698748
0.0,0.0,0.0,1.3799999999987455e-06,-0.00010149872832698748
0.0,0.0,0.0,1.3799999999987455e-06,-0.00010149872832698748
0.0,0.0,0.0,1.3799999999987455e-06,-0.00010149872832698748
0.0,0.0,0.0,1.3799999999987455e-06,-0.00010149872832698748
0.0,0.0,0.0,1.3799999999987455e-06,-0.00010149872832698748
0.0,0.0,0.0,1.3799999999987455e-06,-0.00010149872832698748
0.0,0.0,0.0,1.3799999999987455e-06,-0.00010149872832698748
0.0,0.0,0.0,1.3799999999987455e-06,-0.00010149872832698748
0.0,0.0,0.0,1.3799999999987455e-06,-0.00010149872832698748
0.0,0.0,0.0,1.3799999999987455e-06,-0.00010149872832698748
0.0,0.0,0.0,1.3799999999987455e-06,-0.00010149872832698748
0.0,0.0,0.0,1.3799999999987455e-06,-0.00010149872832698748
0.0,0.0,0.0,1.3799999999987455e-06,-0.00010149872832698748
0.0,0.0,0.0,1.3799999999987455e-06,-0.00010149872832698748
0.0,0.0,0.0,1.3799999999987455e-06,-0.00010149872832698748
0.0,0.0,0.0,1.3799999999987455e-06,-0.00010149872832698748
-0.1,0.0,0.0,-0.0006254870000000004,-0.000651346577797085
-0.2,0.0,0.0,-0.00125164,-0.0013005207292735577
-0.3,0.0,0.0,-0.0018769999999999995,-0.0019496933091431856
-0.4,0.0,0.0,-0.0025034670000000005,-0.0025988644920289516
-0.5,0.0,0.0,-0.003123466999999999,-0.0032480384688824415
-0.6,0.0,0.0,-0.0037459999999999998,-0.0038972157053649426
-0.7,0.0,0.0,-0.004366000000000002,-0.004546395968645811
-0.8,0.0,0.0,-0.0049984669999999995,-0.0051955850794911385
-0.9,0.0,0.0,-0.0056318,-0.00584478210657835
-1.0,0.0,0.0,-0.006266467000000001,-0.006493998225778341
-1.1,0.0,0.0,-0.006905066999999998,-0.007143237628042698
-1.2,0.0,0.0,-0.007544000000000001,-0.007792524993419647
-1.3,0.0,0.0,-0.008198467,-0.008441897109150887
-1.4,0.0,0.0,-0.008842333,-0.009091424755752087
-1.5,0.0,0.0,-0.0094912,-0.009741284884512424
-1.6,0.0,0.0,-0.0101498,-0.010391736403107643
-1.7,0.0,0.0,-0.010828133,-0.011043262667953968
-1.8,0.0,0.0,-0.011497,-0.011696736328303814
-1.9,0.0,0.0,-0.012152,-0.012353751808404922
-2.0,0.0,0.0,-0.012950667000000003,-0.013017978519201279
-2.1,0.0,0.0,-0.013822000000000001,-0.013702793046832085
-2.2,0.0,0.0,-0.014691333000000003,-0.014431705698370934
-2.3,0.0,0.0,-0.015540667,-0.015244677662849426
-2.4,0.0,0.0,-0.016402,-0.01620115153491497
-2.5,0.0,0.0,-0.017243333,-0.017333384603261948
-2.6,0.0,0.0,-0.018045333,-0.018528800457715988
-2.7,0.0,0.0,-0.018906,-0.019443247467279434
-2.8,0.0,0.0,-0.019650667,-0.020213019102811813
-2.9,0.0,0.0,-0.020346,-0.018950454890727997
-3.0,1.0,1.0,-1.700000000001187e-06,-0.0004222682327963412
-3.0,1.0,1.0,-1.700000000001187e-06,-1.989308475458529e-05
-3.0,1.0,1.0,-1.700000000001187e-06,-1.989308475458529e-05
-3.0,1.0,1.0,-1.700000000001187e-06,-1.989308475458529e-05
-3.0,1.0,1.0,-1.700000000001187e-06,-1.9894596334779635e-05
-3.0,1.0,1.0,-1.700000000001187e-06,-1.9894596334779635e-05
-3.0,1.0,1.0,-1.700000000001187e-06,-1.989308475458529e-05
-3.0,1.0,1.0,-1.700000000001187e-06,-1.989308475458529e-05
-3.0,1.0,1.0,-1.700000000001187e-06,-1.989308475458529e-05
-3.0,1.0,1.0,-1.700000000001187e-06,-1.989308475458529e-05
-3.0,1.0,1.0,-1.700000000001187e-06,-1.989308475458529e-05
-3.0,1.0,1.0,-1.700000000001187e-06,-1.989308475458529e-05
-3.0,1.0,1.0,-1.700000000001187e-06,-1.989308475458529e-05
-3.0,1.0,1.0,-1.700000000001187e-06,-1.989308475458529e-05
-3.0,1.0,1.0,-1.700000000001187e-06,-1.989308475458529e-05
-3.0,1.0,1.0,-1.700000000001187e-06,-1.989308475458529e-05
-3.0,1.0,1.0,-1.700000000001187e-06,-1.989308475458529e-05
-3.0,1.0,1.0,-1.700000000001187e-06,-1.989308475458529e-05
-3.0,1.0,1.0,-1.700000000001187e-06,-1.989308475458529e-05
-3.0,1.0,1.0,-1.700000000001187e-06,-1.989308475458529e-05
-3.0,1.0,1.0,-1.700000000001187e-06,-1.989308475458529e-05
-3.0,1.0,1.0,-1.700000000001187e-06,-1.989308475458529e-05
-3.0,1.0,1.0,-1.700000000001187e-06,-1.989308475458529e-05
-3.0,1.0,1.0,-1.700000000001187e-06,-1.989308475458529e-05
-3.0,1.0,1.0,-1.700000000001187e-06,-1.989308475458529e-05
-3.0,1.0,1.0,-1.700000000001187e-06,-1.989308475458529e-05
